czas,h2pz_10011,h2pz_10021,h2pz_10121,h2pz_10131,h2pz_10318,h2pz_10338,h2pz_10358,h2pz_10378,h2pz_10398,h2pz_10401,h2pz_10402,h2pz_10438,h2pz_10441,h2pz_10442
2022-01-31 20:00:00+01:00,1891.6034332614474,1919.4737675645617,0.5294359536468982,0.5311459457377593,31.172378786934747,35.039883106019765,0.007797441862316595,29.567186144193013,0.0,0.2618027619396647,90.64794296264648,328.0255322859022,91.03696596357557,90.64794296264648
2022-01-31 21:00:00+01:00,1890.790736050076,1919.1028289794922,0.5294274036586285,0.5311549656920963,31.18887591732873,35.173643797768484,0.008204441872528858,29.58716984854804,0.0,0.2620198286780053,90.62240552690294,327.6172706773546,91.01019199583266,90.62240552690294
2022-01-31 22:00:00+01:00,1891.1265100775825,1919.2324991183812,0.5294259786605835,0.5311473699410757,31.260304499202306,35.33234343528748,0.008387591877124376,29.62752397749159,0.0,0.262101228704883,90.6025999238756,328.8206069098579,90.98800371805827,90.6025999238756
2022-01-31 23:00:00+01:00,1890.1152775065104,1917.375356648763,0.5294297786553701,0.5311525920199023,31.121697073512607,35.20534578111437,0.008156958538004093,29.471032208866543,0.0,0.2612329617515206,90.38310916900635,327.34319595336916,90.76174953884549,90.38310916900635
2022-02-01 00:00:00+01:00,1889.6906144883897,1917.7802404106988,0.5299149751663208,0.5318679809570312,31.1779649093416,35.27661148071289,0.00843507521164914,29.522999392615425,0.0,0.2612600950938132,90.40368885040283,327.37412792629664,90.78636015786066,90.40368885040283
2022-02-01 01:00:00+01:00,1890.1509316677518,1917.892816942003,0.5299149751663208,0.5318679809570312,31.176760829819575,35.26924821111891,0.008472383545918597,29.522992599805196,0.0,0.2612804451005326,90.41700677659776,327.4786046685113,90.79747138765123,90.41700677659776
2022-02-01 02:00:00+01:00,1890.5047767130534,1918.2427558051215,0.5299149751663208,0.5318679809570312,31.178527895079718,35.350187078052095,0.008380808543620838,29.522721259329053,0.0,0.26103624501989947,90.45923756917318,327.8352998436822,90.8466853650411,90.45923756917318
2022-02-01 03:00:00+01:00,1890.5970845540364,1918.5660759819878,0.5299149751663208,0.5318679809570312,31.252530784606932,35.473552235497365,0.007967025199905038,29.599186556074354,0.0,0.26060889487879146,90.52431676652697,328.196024102105,90.91624960157607,90.52431676652697
2022-02-01 04:00:00+01:00,1891.1052650960287,1918.4469078911675,0.5299149751663208,0.5318679809570312,31.221195144653322,35.34805704752604,0.009581458573747013,29.568081538412304,0.0,0.26042574481831654,90.52630424923368,328.1970010206434,90.91747066285875,90.52630424923368
2022-02-01 05:00:00+01:00,1890.7238251071506,1918.587077501085,0.5299149751663208,0.5318679809570312,31.3872886133194,35.15694316334194,0.014882633706761732,29.733978378507825,0.0,0.2612397450870938,90.53982401529947,328.26708582560224,90.9279644203186,90.53982401529947
2022-02-01 06:00:00+01:00,1890.2324936930338,1918.5328652615017,0.5299149751663208,0.5318679809570312,31.40527462588416,35.22894497553507,0.015170925380662083,29.733069383303324,0.0,0.26235899545666247,90.4738893975152,327.92834010654025,90.8609032313029,90.4738893975152
2022-02-01 07:00:00+01:00,1890.8835324435763,1919.8669319322373,0.5304876519905196,0.532328329640958,3.91066685894614,35.40224914338854,27.788818108178678,29.490269746780395,226.0180399248335,76.2205953492928,89.01313874880474,59.67615221659342,17.204890723519288,89.11750404781765
2022-02-01 08:00:00+01:00,1889.5103936767578,1918.1440983412,0.5299149751663208,0.5311850258211295,0.019515650489677985,35.346744468477034,29.98239777723948,29.52721186372969,290.0139313422309,93.59943222469754,92.81673494127061,0.0,0.1078075193717248,92.81673494127061
2022-02-01 09:00:00+01:00,1890.1555700344509,1919.2779187689887,0.5299149751663208,0.5308910012245178,0.020170242172769373,35.34817577997843,29.9328115606308,29.484860030810037,288.3725003136529,93.62980177137587,92.85508692423502,0.0,0.10530446930891937,92.85508692423502
2022-02-01 10:00:00+01:00,1890.824922756619,1919.2051480441623,0.5299149751663208,0.5308910012245178,0.019580092157961592,35.534001952277286,30.108805270724826,29.496876810921563,288.24120178222654,93.71304577085706,92.93806747436524,0.0,0.10274715257808566,92.93806747436524
2022-02-01 11:00:00+01:00,1890.0288303968641,1918.8080791897244,0.5299149751663208,0.5310890759527683,0.018396400461594263,35.29401075045268,29.83891322294871,29.526821879280938,287.9858502366808,93.76211605072021,92.9848019833035,0.0,0.10187888588963283,92.9848019833035
2022-02-01 12:00:00+01:00,1890.3670485772027,1918.518701409234,0.5299149751663208,0.5308910012245178,0.01971236716128058,35.220957644780476,29.782082406679788,29.357692862616645,287.6136472744412,93.72973220825196,92.95253507826064,0.0,0.10235371923488047,92.95253507826064
2022-02-01 13:00:00+01:00,1888.1887834676106,1917.7541103786893,0.5299149751663208,0.5310971429612902,0.019963350500911473,35.150339606602984,29.750210869047375,29.39656135665046,287.39643075731067,93.68346405665079,92.90426673465305,0.0,0.10219091923079557,92.90426673465305
2022-02-01 14:00:00+01:00,1888.0520296223958,1917.0930602688259,0.5299149751663208,0.5311407236589326,0.02266990056882302,35.35743503464593,29.92121212111579,29.714727239608763,287.0258152601454,93.61572605768839,92.83906640370687,0.0,0.10158720254898071,92.83906640370687
